artist,track_name,spotify_link
Parcels,Tieduprightnow,https://open.spotify.com/track/66tkDkPsznE5zIHNt4QkXB
Parcels,Overnight,https://open.spotify.com/track/0hhXziDUO0wNYPsstDQWN6
Parcels,Gamesofluck,https://open.spotify.com/track/0rdWkO7ncrh1lrJGDmLq9L
Parcels,Lightenup,https://open.spotify.com/track/1qtiESAzfGMw3YqJvI97ki
Parcels,IknowhowIfeel,https://open.spotify.com/track/2IFaUS63AIAr9P46W1lEwt
Parcels,Safeandsound,https://open.spotify.com/track/0krZJTkVX0szMqd1VYBGK4
Parcels,Leaveyourlove,https://open.spotify.com/track/5GGHmGNZYnVSdRERLUSB4w
Parcels,Anotherclock,https://open.spotify.com/track/2PHMNg5e3xMGR0oTLmdj0U
Parcels,Hideout,https://open.spotify.com/track/7z5R6cbZpB4njz080aA6u2
Parcels,Somethinggreater,https://open.spotify.com/track/1Uxti0PEEdieT526B8dAxZ
Carolina Durante,Normal,https://open.spotify.com/track/3oag6xsH3APi2oHU8hVp8E
Carolina Durante,Yo pensaba que me había tocado Dios,https://open.spotify.com/track/3vCqHuVYx7zWyAqhKVjFh0
Carolina Durante,Hamburguesas,https://open.spotify.com/track/3JXMMgUn1tPAm92L7lcfeq
Carolina Durante,Perdona (Ahora Sí Que Sí),https://open.spotify.com/track/1AODZVWUeYlsKoFTo2iyEA
Carolina Durante,Joderse La Vida,https://open.spotify.com/track/3n8mN2Gdvd1N9GW6yCpcJV
Carolina Durante,Probablemente Tengas Razón,https://open.spotify.com/track/2ZwUrfpPn54mhb7MpDkT3i
Carolina Durante,Tempo 2,https://open.spotify.com/track/0l38tZfoBXFkl0MF0wrA8t
Carolina Durante,Misil,https://open.spotify.com/track/38S37OyXCUUnIk3DrvoBUv
Carolina Durante,Elige Tu Propia Aventura,https://open.spotify.com/track/5VMnyformS68rUvoNFGqKM
Carolina Durante,"Verdes, Césped",https://open.spotify.com/track/1pqREJ3eSKmINSVY6zqcmE
Amaia,Quiero Ser,https://open.spotify.com/track/2SxtZcr9RPVvKnVPqUmiPe
Amaia,El Regalo Mas Grande,https://open.spotify.com/track/04Iy6yPAN0LabpfZbH9jq0
Amaia,Te Voy A Decir Una Cosa,https://open.spotify.com/track/6U18mQj23qWcKdcRukdZnm
Amaia,Los Abrazos Rotos (with Alex Ubago),https://open.spotify.com/track/3959gzK7VGjdTWbY9NpkkE
Amaia,Darte Mi Vida,https://open.spotify.com/track/1P3D5Bo1gOSEfA9jhI2j8v
Amaia,"4 """,https://open.spotify.com/track/7zHlWEOxOTYTVQltaM8go1
Amaia,Palabras,https://open.spotify.com/track/4A3zrMMrH9R4Gj8H5Z2Y80
Amaia,Nacidos para Creer,https://open.spotify.com/track/5ImkwqUzIrxmVzdVg8Rf68
Amaia,Chiquitita - Spanish Version,https://open.spotify.com/track/1pxONouV0aTwiM5FeQQdvH
Amaia,Donde Estabas,https://open.spotify.com/track/7eL9KCJRbIegRrw6rxPzVp
Young Beef,Im A Star,https://open.spotify.com/track/1FR8tCJZilcTBUaa1bzutt
Young Beef,Mud,https://open.spotify.com/track/5kWqbDGPEIPLiO7LYnSjRk
Young Beef,Beat The Odds,https://open.spotify.com/track/3ePdy2BJ32LwR1VIb1s4b0
Young Beef,Body,https://open.spotify.com/track/5fUrJn0mJckjONJdrqsToo
Young Beef,Late Night,https://open.spotify.com/track/0IhiL2NW1QKqZ1d81vbjaA
Young Beef,Talk My Shit,https://open.spotify.com/track/6VK6CsWvfJuFASjLNPMDYN
Young Beef,Peace Of Mind,https://open.spotify.com/track/0GXpWDEk28y9XVxZbuSyfg
Young Beef,Under Dog,https://open.spotify.com/track/4zAeqEs5FOhGxz7MwELtSD
Young Beef,We Out Here,https://open.spotify.com/track/1QrEaKh1nW5esY0AAAJ8uf
Young Beef,Shine,https://open.spotify.com/track/0zpxatWss402rLb3wDPQQD
Armand Van Helden,Bonkers,https://open.spotify.com/track/6ddQ5KCkvCggk3j6KdA0zL
Armand Van Helden,My My My,https://open.spotify.com/track/653rxW1E7V52QWh6a7oIdS
Armand Van Helden,I Want Your Soul,https://open.spotify.com/track/1uqnKeoy55KA6LqoOiW4Pm
Armand Van Helden,You Don't Know Me (feat. Duane Harden) - Radio Edit,https://open.spotify.com/track/7BpyfQEmvi0sUmOq29plEE
Armand Van Helden,Barbra Streisand - Radio Edit,https://open.spotify.com/track/782lNGn2rEHVn8JomdtRA7
Armand Van Helden,Wings (I Won't Let You Down),https://open.spotify.com/track/0QZyAYqpbsfnBfZ4vMRSVd
Armand Van Helden,U Don't Know Me (feat. Duane Harden),https://open.spotify.com/track/0TN9m8rp3ZuNi4JwCKSans
Armand Van Helden,Ask Me,https://open.spotify.com/track/22RCqQ7mzUYsDr5UgB0ZLE
Armand Van Helden,The Music Began To Play,https://open.spotify.com/track/5jOhS3S7vTj9yQ4UmEk8qj
Armand Van Helden,I Want Your Soul - Original,https://open.spotify.com/track/5WEYk2b7fdg0hl42Ts3f4I
Dummy,AKWARELE,https://open.spotify.com/track/41q8wLIZcUbsgjYJU0o6D2
Dummy,Members Only Cypher,https://open.spotify.com/track/25pFooAs8Xsd2JP1Z4Z6MM
Dummy,PATRZ TY,https://open.spotify.com/track/56vrs8DDX0JRDkc7gqCMRW
Dummy,SPICY BULLETS,https://open.spotify.com/track/2v0j9vnpoJByrCrmzb4Iqa
underscores (2nd of June),harvest sky,https://open.spotify.com/track/3M8bJdRfYj1S5iKZIgwAnH
underscores (2nd of June),Poplife,https://open.spotify.com/track/2cClnOEBnNJWxbLuTFVIgK
underscores (2nd of June),Locals (Girls like us) [with gabby start],https://open.spotify.com/track/0MK6lVnmhVulpP62vkZBWV
underscores (2nd of June),Stupid (Can’t run from the urge),https://open.spotify.com/track/51vRYl0OqozBFkhBzAPzKI
underscores (2nd of June),Spoiled little brat,https://open.spotify.com/track/724utiMbqUfT1g3tqbfQYu
underscores (2nd of June),Cops and robbers,https://open.spotify.com/track/08AznbP5RLxjaFOZTqOI9w
underscores (2nd of June),Johnny johnny johnny,https://open.spotify.com/track/60qaApzoNFsAXhhPc5zDxh
underscores (2nd of June),Second hand embarrassment,https://open.spotify.com/track/1PEPcLm2QEo0HCRIhQjPq1
underscores (2nd of June),Old money bitch,https://open.spotify.com/track/69G9nIj6Pb1HfqFXa9DGFs
underscores (2nd of June),Your favorite sidekick,https://open.spotify.com/track/0VNjaRcmIowjLbPtYDhLuh
Christopher Owens,No Good,https://open.spotify.com/track/4Wh3hVW207IzfIrz533uWw
Christopher Owens,I Think About Heaven,https://open.spotify.com/track/1zE9GVExVlxNLplH6I4jRw
Christopher Owens,Heroine (Got Nothing on You),https://open.spotify.com/track/3DpaxjcG2pmkvFRd8aPjx0
Christopher Owens,Beautiful Horses,https://open.spotify.com/track/5i3h1TIZUDwJOa3mZ9G9l2
Christopher Owens,Do You Need A Friend,https://open.spotify.com/track/77HLkDgrUJDi4kAZRYhgFf
Christopher Owens,No Good - Audiotree Live Version,https://open.spotify.com/track/4ShdMI8fqiwnao72EVznpL
Christopher Owens,I Know,https://open.spotify.com/track/2VJLm9xw1UgqjCqqdKfHLj
Christopher Owens,This Is My Guitar,https://open.spotify.com/track/4nlrpg9EnRoBHblxD68ZYH
Christopher Owens,White Flag,https://open.spotify.com/track/6KfoYq6WvvCMmljpiUOahv
Christopher Owens,Jamie Marie - Audiotree Live Version,https://open.spotify.com/track/0Lct8NjfpXYCB1CiBVmpUC
Huir,Triumphal,https://open.spotify.com/track/1Nep3bQWX2teqjyFX0LK5k
Huir,Lovers (R. Missing Remix),https://open.spotify.com/track/1okRPQsNPqnwcYzIchSMaO
Huir,Lovers,https://open.spotify.com/track/6kKRXTsnd1lkkV1wQQue5o
Huir,Arch (Fragrance Remix),https://open.spotify.com/track/7lpX0KOVs9lbrVcnTmmOlT
Huir,Vital,https://open.spotify.com/track/6p910PNwmcfJCHZp3EAFVb
Huir,Vital (The KVB Remix),https://open.spotify.com/track/2H4Y777WcfZij47oZpM0nm
Huir,Arch,https://open.spotify.com/track/3dEAzZ5zTvDZCCPPOtUpco
Huir,Triumphal (Buzz Kull Remix),https://open.spotify.com/track/1UmnFyWtRFmL8JpOGHCh6k
Nilüfer Yanya,Like I Say (I runaway),https://open.spotify.com/track/7f57Tz3uydJkSuVsQ7sj4l
Nilüfer Yanya,Cold Heart,https://open.spotify.com/track/5WRdonm8caliL2JA6fT2fL
Nilüfer Yanya,Just A Western - Boy Harsher Remix,https://open.spotify.com/track/27824hvVGxllQecjb1dqDg
Nilüfer Yanya,Just A Western,https://open.spotify.com/track/34of90TBvf1ItuoFxUyruy
Nilüfer Yanya,Method Actor,https://open.spotify.com/track/0sggL2BsarV5q8acXljmWI
Nilüfer Yanya,Hey,https://open.spotify.com/track/5TpgvBMHTLlAj7gzQcfUJ7
Nilüfer Yanya,Mutations,https://open.spotify.com/track/0CPNtInZtdxtWNOBN5Nkhu
Nilüfer Yanya,midnight sun,https://open.spotify.com/track/7FMG6KTqNPzTnPTDiMfyJs
Nilüfer Yanya,Made Out Of Memory,https://open.spotify.com/track/4n53hJa0qhqzytUxtUUriD
Nilüfer Yanya,Call It Love,https://open.spotify.com/track/17CRKNVXAGdX6Z2VvRz4ai
Youth Lagoon,17,https://open.spotify.com/track/5UVBumEwdUnzvqxrXOYLFA
Youth Lagoon,Gumshoe (Dracula From Arkansas),https://open.spotify.com/track/4I939vqD5prXBpMlyDjbuw
Youth Lagoon,Football,https://open.spotify.com/track/3XqJHXfXFwThWGl42Iw7hD
Youth Lagoon,Cannons,https://open.spotify.com/track/1tgLMyNVmgtLJcOfE0wbyJ
Youth Lagoon,Speed Freak,https://open.spotify.com/track/1iXfoYeTjwyXPG4MX2IqHv
Youth Lagoon,Idaho Alien,https://open.spotify.com/track/5tXmLuTtEotbR4uImDHhho
Youth Lagoon,Lucy Takes a Picture,https://open.spotify.com/track/6IuW3gzamdr88gtICc7fUu
Youth Lagoon,Neighborhood Scene,https://open.spotify.com/track/2kgTCdftXDfT8idrJdvGUp
Youth Lagoon,Seersucker,https://open.spotify.com/track/04TvUVAkCq2GhBxFteQTIv
Youth Lagoon,Rabbit,https://open.spotify.com/track/6zOy33O1PzuGWzDnjsfXLe
Allie X,Bitch,https://open.spotify.com/track/2RHACQ60QdCc5rPtM5NciW
Allie X,Devil I Know,https://open.spotify.com/track/6KF3l0dtaqHanpwJVmz3mB
Allie X,Susie Save Your Love,https://open.spotify.com/track/5jYkyOIoEeWZobedmHM50N
Allie X,Paper Love,https://open.spotify.com/track/0lJRiK4cXdgFqpNB53yFLN
Allie X,Bon Voyage,https://open.spotify.com/track/0zDtr9z6sdZmP97h8EtEJ2
Allie X,Black Eye,https://open.spotify.com/track/5nYpmbQBquInLIX268dE4c
Allie X,Off With Her Tits,https://open.spotify.com/track/2ohzeQAVgFSt5jnikuIWDD
Allie X,Downtown,https://open.spotify.com/track/0XXkQk83TjaGoPndxWLHKr
Allie X,Weird World,https://open.spotify.com/track/116ORJSOi1UltDApfKABzj
Allie X,Mistress Violet,https://open.spotify.com/track/7GCuGDn4lnGyhxmvoda7eV
Lambrini Girls,Cuntology 101,https://open.spotify.com/track/3wCJGNuWIoeKHsrZdAybiO
Lambrini Girls,Love,https://open.spotify.com/track/4Bk7wqOixpEsDtNM39YZ0e
Lambrini Girls,God's Country,https://open.spotify.com/track/4UccUaOQ6lU7kAffOVgz1d
Lambrini Girls,Big Dick Energy,https://open.spotify.com/track/77oKfNLyXNAWYPTmpCCFNT
Lambrini Girls,Company Culture,https://open.spotify.com/track/6Svm9cZMKVHOII0NECMhiy
Lambrini Girls,Body of Mine,https://open.spotify.com/track/18DJZuLkgGwKtSDeOMrUsB
Lambrini Girls,No Homo,https://open.spotify.com/track/3hny5KnDeOwSOJh8vJIsOo
Lambrini Girls,Bad Apple,https://open.spotify.com/track/5pWHXtj4OyOLVoQZHpuXBK
Lambrini Girls,Lads Lads Lads,https://open.spotify.com/track/3QL6ySMAq85DunV286RBVS
Lambrini Girls,Nothing Tastes As Good As It Feels,https://open.spotify.com/track/5CZVAq0vKiE7iVeJbjLl67
Pipiolas,La Niña Bonita,https://open.spotify.com/track/2c3lMbgjqaDkQ1dyRXi9Ma
Pipiolas,Bailas o Qué?,https://open.spotify.com/track/2gjY4zL28vNwoFseiNBWyU
Pipiolas,Narciso,https://open.spotify.com/track/5DxFJCdu8sCaJSKZKMvY1j
Pipiolas,Todas Las Horas,https://open.spotify.com/track/4ab93Pggn9DYe0jfppmfGi
Pipiolas,Domingo raro,https://open.spotify.com/track/5oIimsik0e9DfnxfU9pO28
Pipiolas,Llorarme,https://open.spotify.com/track/5jqnWQgu6aENgaG8bwjqdJ
Pipiolas,Romancero Propio,https://open.spotify.com/track/3ZGDdRdJflf3Dmy8akwwbu
Pipiolas,No Soy Un XoXo,https://open.spotify.com/track/3jNkGcw80IpngKFb6vI2L8
Pipiolas,San Peter,https://open.spotify.com/track/38aKUN8gS2u6fjRxNVVkdS
Pipiolas,Baby,https://open.spotify.com/track/6tGmBF1iK2pA8sauwZmBcl
Big Special,BLACK DOG / WHITE HORSE,https://open.spotify.com/track/1LD2SFCu4lmrTwxnA6TCqQ
Big Special,SHITHOUSE,https://open.spotify.com/track/1QQ9vNg4MS5KZbetXburJP
Big Special,BLACK COUNTRY GOTHIC,https://open.spotify.com/track/4bdRkbM86QXBePsF6cswUV
Big Special,TREES,https://open.spotify.com/track/1oUFXpHubAPFXmY5GjiJje
Big Special,SHITHOUSE - Single Edit,https://open.spotify.com/track/3Z0plpYPiW6USoQ1pr4WLu
Big Special,DESPERATE BREAKFAST,https://open.spotify.com/track/78qJ0LR4gWZg6XsnECtcCi
Big Special,THIS HERE AIN'T WATER,https://open.spotify.com/track/3Y8rM6nNYaEHEUCYTe8wjL
Big Special,I MOCK JOGGERS,https://open.spotify.com/track/37ajlRLXuDcWn3fXPBf6vX
Big Special,"STAY DOWN, LAZARUS",https://open.spotify.com/track/6OAKPDxCn2z42JklFVtMSF
Big Special,DiG!,https://open.spotify.com/track/05g5n5scPz2MvMDZrrm9tc
Good Looks,I Have the High Ground,https://open.spotify.com/track/6pyWvbCDm22Q7nyKtTAIgt
Good Looks,Hello (from the dark side),https://open.spotify.com/track/0pd8LatdlXyMLc5lGOFs74
Good Looks,Bad Batch,https://open.spotify.com/track/0ta3z17k55QOXkwATbo4mj
Good Looks,The Grand Admiral,https://open.spotify.com/track/3n8jTmkcodjqIx2NjRFdSO
Good Looks,Dark Side Light Side,https://open.spotify.com/track/1uNH5awGFBtfaAl7liUc8p
Good Looks,Fallen Jedi Knights,https://open.spotify.com/track/1i6O4zN30XAhXm9zWbfmkD
Good Looks,I Am Your Father,https://open.spotify.com/track/4cm2Xoc6g8f4s8FDhQUSsK
Good Looks,Last Jedi Knight,https://open.spotify.com/track/5FutsjF2TAW6mr2v4m0fUA
Good Looks,Long Live the Empire,https://open.spotify.com/track/5JuyIsymFIjfizCZaag6y7
Good Looks,"Aye Aye, Captain!",https://open.spotify.com/track/0DYy60HMOMNAVbkFuoBE2b
Dave P,"Hold On, I'm Comin'",https://open.spotify.com/track/6PgVDY8GTkxF3GmhVGPzoB
Dave P,Soul Man,https://open.spotify.com/track/4eGHlplaq1ME8oetnTuFFf
Dave P,Soothe Me,https://open.spotify.com/track/3pL0x4IUqemNfzJPn5Hvbi
Dave P,When Something Is Wrong with My Baby,https://open.spotify.com/track/6C0v3MKZdb8TQMlcCIupd7
Dave P,"Hold On, I'm Comin' (Rerecorded)",https://open.spotify.com/track/5z8r5q7gB6zm0w7Yrm6i4y
Dave P,Wrap It Up - LP / Single Version,https://open.spotify.com/track/4LcRY96OlLca0bcUZcTStU
Dave P,I Thank You - LP / Single Version,https://open.spotify.com/track/0c2Gc3qrijvGkr0mZ8iKxq
Dave P,Don't Turn Your Heater On,https://open.spotify.com/track/363XkT9s4ybMtN1n1dourl
Dave P,Bring It on Home (Rerecorded),https://open.spotify.com/track/5yFFsKCSu6AhykzAfHgC0i
Dave P,You Don't Know Like I Know - LP/Single Version,https://open.spotify.com/track/0bWdtUzitoLGHvoRvu5ngq
Fcukers,Bon Bon,https://open.spotify.com/track/4Dr5pBJktWX8aZckCznE6q
Fcukers,Homie Don’t Shake,https://open.spotify.com/track/3jlacMjHZ9VGCOmz5CjHE0
Fcukers,Summer 2000 (Fcukers Remix),https://open.spotify.com/track/2ddjbPbaOFMaM7Q7UKr7xI
Fcukers,I Don’t Wanna,https://open.spotify.com/track/7qkScg9F6NUKFxfX16qtWb
Fcukers,UMPA,https://open.spotify.com/track/470IhQSaAri29VEf2BZq7s
Fcukers,Tommy,https://open.spotify.com/track/38piSUlzLXLqHqgrxSO4zE
Fcukers,Mothers,https://open.spotify.com/track/7HwsHnOYth2MsW25gDEGWV
Fcukers,Bon Bon - Andrew VanWyngarden Remix,https://open.spotify.com/track/4Ymu3zPYn8VNwLdGwrL598
Fcukers,Heart Dub,https://open.spotify.com/track/6YOzFoMadiyRiXSYcBkshT
Fcukers,Bon Bon - Confidence Man Remix,https://open.spotify.com/track/5JjzX4mDn31502bewW6Pdn
Kelly Lee Owens,Love You Got,https://open.spotify.com/track/2eV02vbTQJkBh6R839ojjm
Kelly Lee Owens,Dreamstate (yunè pinku remix),https://open.spotify.com/track/0hJFPliAnUoTVFIPNlJHna
Kelly Lee Owens,Dreamstate,https://open.spotify.com/track/6jpMHF5tzxRdWExRDoDG87
Kelly Lee Owens,Arpeggi,https://open.spotify.com/track/6OQTJ7llyUiejKFxR4MUuy
Kelly Lee Owens,Sunshine (Miso Extra remix),https://open.spotify.com/track/6CO7hvLUBiXkZTGneDcxdQ
Kelly Lee Owens,Rise (Or:la remix),https://open.spotify.com/track/1OVHo3HiEfPBkDoJ5dBpba
Kelly Lee Owens,Higher,https://open.spotify.com/track/3irMUSoDur3DQylLZwrZHM
Kelly Lee Owens,Bird,https://open.spotify.com/track/2278Bt6LM1PRIrHdJAwRII
Kelly Lee Owens,To Feel Again / Trois,https://open.spotify.com/track/4ho6jJU2nbX0NbiF33i4tX
Kelly Lee Owens,Throwing Lines,https://open.spotify.com/track/6gMK2mbRr78BnRCEucoGfi
Nathan Shepherd,PURGE,https://open.spotify.com/track/2hBrIOr4L42IcgMHUKdoWa
Nathan Shepherd,I SHOULD HAVE,https://open.spotify.com/track/7jzI3TMmO9H43iGWwhaFrc
Nathan Shepherd,WALK AWAY,https://open.spotify.com/track/72hgLDfNsxdT81AMtBfJBp
Nathan Shepherd,ANIMALS,https://open.spotify.com/track/3vOOVm1YAMY8QU7WlnE91Y
Nathan Shepherd,HOLD ON,https://open.spotify.com/track/28WKB53lWusRWsZ7CHycI6
Nathan Shepherd,ME,https://open.spotify.com/track/1qwmiq6INkxlRuRh7xJP42
Beach House,Space Song,https://open.spotify.com/track/1ZgMsA55GIY7ICkQh5MILA
Beach House,Master of None,https://open.spotify.com/track/3stWWPN41byqp8loPdy92u
Beach House,Silver Soul,https://open.spotify.com/track/56eSclzdXaWU5jOJ7DX7Vp
Beach House,Myth,https://open.spotify.com/track/2Zw3HNjaNV42LnQ2uY5JQs
Beach House,Wildflower,https://open.spotify.com/track/44ZdzQCcGwjyweRELhs5qM
Beach House,PPP,https://open.spotify.com/track/45oBuExKn34tep5nf585jQ
Beach House,Take Care,https://open.spotify.com/track/2aydv0bsXbIZg3Sk2S6u86
Beach House,Lazuli,https://open.spotify.com/track/2TIJiqr72Qe9tGd26fStIN
Beach House,Lemon Glow,https://open.spotify.com/track/26CfdVmYf0hNvP6SJXF0vQ
Beach House,Wherever You Go,https://open.spotify.com/track/1wXTo1bgfYGIhpP9reKTy2
Momma,Arbo3ath n9awit,https://open.spotify.com/track/29GkapQdSBXVzKWxEtPFTu
Sailor Honeymoon,Bad Apple,https://open.spotify.com/track/08q0upWHiRYD08Pb6Dd27Y
